start_date,start_time,live_time,real_time,dead_time,channel,counts
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,1,0
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,2,0
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,3,0
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,4,1452
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,5,858
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,6,881
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,7,929
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,8,849
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,9,928
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,10,1017
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,11,1108
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,12,1218
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,13,1276
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,14,1196
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,15,1176
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,16,1108
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,17,1249
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,18,1246
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,19,1341
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,20,1459
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,21,1638
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,22,1745
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,23,2027
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,24,2222
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,25,2499
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,26,2661
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,27,2855
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,28,3026
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,29,3283
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,30,3603
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,31,3793
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,32,4193
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,33,4420
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,34,4691
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,35,4947
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,36,5000
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,37,4846
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,38,4688
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,39,4610
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,40,4503
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,41,4585
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,42,4497
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,43,4472
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,44,4668
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,45,4776
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,46,4495
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,47,4641
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,48,4695
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,49,4625
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,50,4764
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,51,4786
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,52,4817
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,53,4628
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,54,4536
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,55,4678
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,56,4585
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,57,4318
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,58,4411
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,59,4336
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,60,4272
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,61,4317
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,62,4477
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,63,4478
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,64,4463
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,65,4456
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,66,4433
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,67,4314
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,68,4213
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,69,4085
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,70,3834
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,71,3658
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,72,3446
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,73,3239
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,74,3148
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,75,3066
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,76,2938
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,77,2948
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,78,2857
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,79,2841
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,80,2861
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,81,2636
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,82,2660
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,83,2687
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,84,2679
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,85,2633
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,86,2506
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,87,2541
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,88,2495
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,89,2412
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,90,2283
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,91,2216
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,92,2196
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,93,2189
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,94,2185
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,95,2113
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,96,2072
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,97,2036
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,98,2037
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,99,1906
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,100,1953
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,101,1948
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,102,1872
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,103,1870
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,104,1737
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,105,1762
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,106,1706
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,107,1685
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,108,1611
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,109,1685
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,110,1536
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,111,1571
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,112,1558
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,113,1524
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,114,1429
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,115,1433
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,116,1410
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,117,1407
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,118,1491
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,119,1366
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,120,1519
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,121,1444
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,122,1389
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,123,1400
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,124,1385
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,125,1290
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,126,1241
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,127,1204
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,128,1182
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,129,1145
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,130,1094
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,131,1083
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,132,986
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,133,869
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,134,890
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,135,897
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,136,882
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,137,875
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,138,862
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,139,876
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,140,801
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,141,749
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,142,796
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,143,728
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,144,764
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,145,765
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,146,723
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,147,702
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,148,710
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,149,672
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,150,727
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,151,677
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,152,634
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,153,660
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,154,655
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,155,624
09/10/2026,14:00:58,1686.04,1680.74,1.0031533729190714,156,675
