start_date,start_time,live_time,real_time,dead_time,channel,counts
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,1,0
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,2,0
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,3,293
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,4,66492
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,5,43176
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,6,41672
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,7,41624
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,8,43720
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,9,46030
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,10,56055
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,11,89828
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,12,165037
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,13,251041
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,14,274290
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,15,213227
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,16,132334
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,17,79107
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,18,56297
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,19,48071
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,20,46322
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,21,46127
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,22,46626
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,23,47059
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,24,47834
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,25,48482
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,26,48843
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,27,49293
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,28,49882
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,29,50807
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,30,51170
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,31,52139
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,32,52806
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,33,54121
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,34,54413
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,35,55112
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,36,55754
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,37,56149
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,38,56075
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,39,56719
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,40,56342
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,41,57592
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,42,58479
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,43,58250
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,44,58321
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,45,58835
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,46,59614
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,47,59346
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,48,59206
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,49,59636
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,50,59780
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,51,59743
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,52,60220
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,53,60287
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,54,60778
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,55,61320
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,56,61165
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,57,62414
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,58,62987
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,59,64750
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,60,65880
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,61,68202
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,62,69916
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,63,73122
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,64,75823
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,65,78859
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,66,82605
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,67,84716
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,68,86266
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,69,85938
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,70,84796
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,71,83303
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,72,80508
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,73,77906
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,74,75138
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,75,71571
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,76,69885
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,77,67281
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,78,65739
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,79,63988
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,80,62787
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,81,61972
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,82,60620
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,83,59316
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,84,58886
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,85,57487
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,86,57158
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,87,56398
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,88,55487
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,89,55193
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,90,54244
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,91,53750
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,92,53391
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,93,52448
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,94,52331
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,95,52217
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,96,51612
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,97,51658
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,98,50693
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,99,50093
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,100,50025
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,101,49634
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,102,49544
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,103,49489
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,104,48822
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,105,48533
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,106,48675
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,107,47964
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,108,48112
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,109,47455
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,110,47231
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,111,46995
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,112,47057
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,113,46624
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,114,45926
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,115,46470
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,116,46116
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,117,45948
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,118,46162
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,119,45675
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,120,45598
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,121,45484
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,122,45620
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,123,45857
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,124,45612
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,125,44838
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,126,44816
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,127,45196
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,128,44984
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,129,44612
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,130,44683
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,131,44671
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,132,44337
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,133,44437
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,134,44478
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,135,44598
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,136,44665
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,137,44882
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,138,44992
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,139,44447
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,140,44643
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,141,44387
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,142,44630
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,143,44888
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,144,45282
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,145,44962
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,146,45144
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,147,44814
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,148,44968
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,149,45192
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,150,44765
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,151,44696
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,152,44220
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,153,43258
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,154,43070
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,155,41923
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,156,40964
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,157,39812
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,158,38012
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,159,36423
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,160,34476
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,161,33152
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,162,31303
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,163,29565
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,164,27592
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,165,26083
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,166,24416
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,167,23034
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,168,21719
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,169,20399
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,170,19196
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,171,18320
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,172,17454
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,173,16661
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,174,15951
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,175,15690
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,176,14882
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,177,14697
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,178,14057
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,179,13535
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,180,13454
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,181,13216
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,182,12642
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,183,12539
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,184,12257
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,185,12265
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,186,12127
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,187,11973
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,188,12085
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,189,11914
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,190,12034
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,191,12070
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,192,12136
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,193,12390
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,194,12530
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,195,12731
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,196,13173
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,197,13465
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,198,14210
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,199,14945
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,200,15972
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,201,17454
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,202,19188
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,203,21500
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,204,24797
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,205,28966
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,206,34320
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,207,40758
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,208,49311
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,209,59394
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,210,71505
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,211,86673
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,212,103151
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,213,121551
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,214,143210
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,215,166912
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,216,190077
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,217,215994
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,218,240347
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,219,265130
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,220,287574
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,221,306417
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,222,323211
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,223,334908
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,224,341221
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,225,343379
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,226,339055
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,227,330245
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,228,316030
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,229,297459
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,230,276156
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,231,251896
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,232,226204
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,233,200002
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,234,174040
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,235,149214
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,236,126010
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,237,105094
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,238,86665
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,239,70224
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,240,56631
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,241,44988
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,242,36097
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,243,28329
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,244,22031
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,245,17620
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,246,14050
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,247,11357
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,248,9199
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,249,7861
09/10/2026,13:09:00,2639.42,2839.02,7.030595064494083,250,6724
